City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hours),Snow inches (last 3 hours)
169,Solhan,TR,2021-08-14 21:03:49,38.9634,41.0293,64.26,63,3,7.38,clear sky,0,0
170,Port Macquarie,AU,2021-08-14 21:03:50,-31.4333,152.9167,46.36,100,7,0.0,clear sky,0,0
171,Lobito,AO,2021-08-14 21:03:50,-12.3481,13.5456,70.99,91,17,5.39,few clouds,0,0
172,Hithadhoo,MV,2021-08-14 21:03:51,-0.6,73.0833,82.18,73,100,16.08,overcast clouds,0,0
173,Kindu,CD,2021-08-14 21:03:52,-2.95,25.95,71.4,78,93,3.56,overcast clouds,0,0
174,Kaitangata,NZ,2021-08-14 21:03:53,-46.2817,169.8464,47.79,73,50,10.4,scattered clouds,0,0
175,East London,ZA,2021-08-14 21:03:53,-33.0153,27.9116,58.86,69,100,7.4,overcast clouds,0,0
176,Coihaique,CL,2021-08-14 21:03:53,-45.5752,-72.0662,45.03,78,100,3.38,overcast clouds,0,0
177,Acucena,BR,2021-08-14 21:03:54,-19.0731,-42.5464,70.63,58,21,4.79,few clouds,0,0
178,Temir,KZ,2021-08-14 21:03:54,49.1414,57.13,70.45,24,3,7.9,clear sky,0,0
179,Aracuai,BR,2021-08-14 21:03:55,-16.8497,-42.0703,78.13,35,1,7.27,clear sky,0,0
180,Codrington,AU,2021-08-14 21:03:55,-38.2667,141.9667,48.33,83,0,16.4,clear sky,0,0
181,Norman Wells,CA,2021-08-14 21:03:56,65.282,-126.8329,49.33,96,100,4.54,light rain,0,0
182,Faanui,PF,2021-08-14 21:03:56,-16.4833,-151.75,78.49,73,0,4.41,clear sky,0,0
183,Thompson,CA,2021-08-14 21:03:28,55.7435,-97.8558,84.99,33,100,10.51,overcast clouds,0,0
184,Pangai,TO,2021-08-14 21:03:57,-19.8,-174.35,72.16,56,13,17.29,few clouds,0,0
185,Sola,VU,2021-08-14 21:03:57,-13.8833,167.55,77.67,69,90,8.05,overcast clouds,0,0
186,Marystown,CA,2021-08-14 21:03:58,47.1666,-55.1483,68.97,92,81,4.0,broken clouds,0,0
